site_net_kwh,site_net_kvarh,kva,tariff
-3.662333876,0.882332577,15.06848377,OFF-PEAK
-4.494879274,0.368016988,18.03967902,OFF-PEAK
-4.494879274,0.368016988,18.03967902,OFF-PEAK
-2.705715241,1.206930608,11.85078999,OFF-PEAK
-2.705715241,1.206930608,11.85078999,OFF-PEAK
-1.212986397,1.166292374,6.730912449,OFF-PEAK
-1.212986397,1.166292374,6.730912449,OFF-PEAK
-1.239492531,1.153029853,6.771492686,OFF-PEAK
-1.239492531,1.153029853,6.771492686,OFF-PEAK
-3.765948081,1.139795071,15.73861379,OFF-PEAK
-3.765948081,1.139795071,15.73861379,OFF-PEAK
-3.735024258,1.126613174,15.60495483,OFF-PEAK
-3.735024258,1.126613174,15.60495483,OFF-PEAK
0.072386465,1.117748492,4.48035979,OFF-PEAK
0.072386465,1.117748492,4.48035979,OFF-PEAK
0.032627264,1.122095947,4.490280797,OFF-PEAK
0.032627264,1.122095947,4.490280797,OFF-PEAK
2.965356599,1.095587908,12.64509557,OFF-PEAK
2.965356599,1.095587908,12.64509557,OFF-PEAK
2.850496685,1.034054441,12.12903949,OFF-PEAK
2.850496685,1.034054441,12.12903949,OFF-PEAK
3.741782559,1.024904265,15.51843573,OFF-PEAK
3.741782559,1.024904265,15.51843573,OFF-PEAK
3.679934914,0.976944824,15.2296249,OFF-PEAK
3.679934914,0.976944824,15.2296249,OFF-PEAK
3.587163445,0.932154746,14.82519696,OFF-PEAK
3.587163445,0.932154746,14.82519696,OFF-PEAK
3.573910378,0.940982853,14.78284634,OFF-PEAK
3.573910378,0.940982853,14.78284634,OFF-PEAK
3.565075,0.958653796,14.76686933,OFF-PEAK
3.565075,0.958653796,14.76686933,OFF-PEAK
3.591581134,0.971925154,14.88306073,OFF-PEAK
3.591581134,0.971925154,14.88306073,OFF-PEAK
3.644593402,0.989589375,15.10620969,OFF-PEAK
3.644593402,0.989589375,15.10620969,OFF-PEAK
3.640175713,0.985148079,15.08450647,OFF-PEAK
3.640175713,0.985148079,15.08450647,OFF-PEAK
3.551821934,0.980729832,14.73893893,OFF-PEAK
3.551821934,0.980729832,14.73893893,OFF-PEAK
3.551821934,0.971894305,14.72957166,OFF-PEAK
3.551821934,0.971894305,14.72957166,OFF-PEAK
3.587163445,0.972014506,14.86609769,OFF-PEAK
3.587163445,0.972014506,14.86609769,OFF-PEAK
3.626922646,0.97189254,15.01953021,OFF-PEAK
3.626922646,0.97189254,15.01953021,OFF-PEAK
3.534151178,0.96750744,14.65676373,OFF-PEAK
3.534151178,0.96750744,14.65676373,OFF-PEAK
3.538568867,0.954427627,14.66009644,OFF-PEAK
3.538568867,0.954427627,14.66009644,OFF-PEAK
3.547404245,0.976313754,14.7172092,OFF-PEAK
3.547404245,0.976313754,14.7172092,OFF-PEAK
3.454632776,0.923324501,14.3035748,OFF-PEAK
3.454632776,0.923324501,14.3035748,OFF-PEAK
3.746200248,1.020815872,15.53117193,OFF-PEAK
3.746200248,1.020815872,15.53117193,OFF-PEAK
3.679934914,1.024911323,15.27998125,OFF-PEAK
3.679934914,1.024911323,15.27998125,OFF-PEAK
3.662264158,1.029375213,15.21672348,OFF-PEAK
3.662264158,1.029375213,15.21672348,OFF-PEAK
3.675517225,1.051455007,15.29181977,OFF-PEAK
3.675517225,1.051455007,15.29181977,OFF-PEAK
3.626922646,0.967574865,15.01506923,OFF-PEAK
3.626922646,0.967574865,15.01506923,OFF-PEAK
3.60925189,0.932950007,14.91152302,OFF-PEAK
3.60925189,0.932950007,14.91152302,OFF-PEAK
3.838971717,1.042578217,15.91209511,OFF-PEAK
3.838971717,1.042578217,15.91209511,OFF-PEAK
3.785959449,1.024904741,15.68893555,OFF-PEAK
3.785959449,1.024904741,15.68893555,OFF-PEAK
3.78154176,1.047163753,15.6954057,OFF-PEAK
3.78154176,1.047163753,15.6954057,OFF-PEAK
3.794794827,1.064666726,15.76526969,OFF-PEAK
3.794794827,1.064666726,15.76526969,OFF-PEAK
3.248053614,1.06025424,13.66688923,OFF-PEAK
3.248053614,1.06025424,13.66688923,OFF-PEAK
2.828373162,0.816670412,11.77566664,OFF-PEAK
2.828373162,0.816670412,11.77566664,OFF-PEAK
-3.726194398,0.761927906,15.21318314,OFF-PEAK
-3.726194398,0.761927906,15.21318314,OFF-PEAK
-2.59968371,1.108882086,11.30520225,OFF-PEAK
-2.59968371,1.108882086,11.30520225,OFF-PEAK
-4.516138677,1.095602213,18.58853529,OFF-PEAK
-4.516138677,1.095602213,18.58853529,OFF-PEAK
-4.507303299,1.126557416,18.58382722,OFF-PEAK
-4.507303299,1.126557416,18.58382722,OFF-PEAK
-13.63731792,0.203213385,54.55532761,OFF-PEAK
-13.63731792,0.203213385,54.55532761,OFF-PEAK
-14.33531278,0,57.3412511,OFF-PEAK
-14.33531278,0,57.3412511,OFF-PEAK
-16.96102685,0,67.84410739,OFF-PEAK
-16.96102685,0,67.84410739,OFF-PEAK
-16.96102685,0,67.84410739,OFF-PEAK
-16.96102685,0,67.84410739,OFF-PEAK
-17.78179609,0,71.12718434,OFF-PEAK
-17.78179609,0,71.12718434,OFF-PEAK
-17.78179609,0,71.12718434,OFF-PEAK
-17.78179609,0,71.12718434,OFF-PEAK
-7.907293735,0,31.62917494,OFF-PEAK
-7.907293735,0,31.62917494,OFF-PEAK
-7.907293735,0,31.62917494,OFF-PEAK
-7.907293735,0,31.62917494,OFF-PEAK
-2.321027737,0,9.284110949,OFF-PEAK
-2.321027737,0,9.284110949,OFF-PEAK
-2.321027737,0,9.284110949,OFF-PEAK
-2.321027737,0,9.284110949,OFF-PEAK
-2.591626621,0,10.36650649,OFF-PEAK
-2.591626621,0,10.36650649,OFF-PEAK
-2.591626621,0,10.36650649,OFF-PEAK
-2.591626621,0,10.36650649,OFF-PEAK
-3.571747901,0.256226105,14.32370616,OFF-PEAK
-3.571747901,0.256226105,14.32370616,OFF-PEAK
-4.163718223,0.013964528,16.65496656,OFF-PEAK
-4.163718223,0.013964528,16.65496656,OFF-PEAK
-0.936386986,0.019324912,3.746345505,OFF-PEAK
-0.936386986,0.019324912,3.746345505,OFF-PEAK
-0.976146187,0.009668121,3.904776257,OFF-PEAK
-0.976146187,0.009668121,3.904776257,OFF-PEAK
0.070683024,0.008834826,0.284932103,OFF-PEAK
0.070683024,0.008834826,0.284932103,OFF-PEAK
0.066265335,0.008853879,0.26741685,OFF-PEAK
0.066265335,0.008853879,0.26741685,OFF-PEAK
0.057429957,0.008860142,0.232437589,OFF-PEAK
0.057429957,0.008860142,0.232437589,OFF-PEAK
0.075100713,0.006873373,0.301658357,OFF-PEAK
0.075100713,0.006873373,0.301658357,OFF-PEAK
0.145783736,0.008838991,0.584205792,OFF-PEAK
0.145783736,0.008838991,0.584205792,OFF-PEAK
0.066265335,0.008853879,0.26741685,OFF-PEAK
0.066265335,0.008853879,0.26741685,OFF-PEAK
0.048594579,0.005971806,0.19584057,OFF-PEAK
0.048594579,0.005971806,0.19584057,OFF-PEAK
0.079518401,0.005648178,0.318874975,OFF-PEAK
0.079518401,0.005648178,0.318874975,OFF-PEAK
0.101606846,0.015905555,0.411376964,OFF-PEAK
0.101606846,0.015905555,0.411376964,OFF-PEAK
0.136948358,0,0.547793433,OFF-PEAK
0.136948358,0,0.547793433,OFF-PEAK
0.070683024,0.007875144,0.284481499,OFF-PEAK
0.070683024,0.007875144,0.284481499,OFF-PEAK
0.04417689,0.006231606,0.178456964,OFF-PEAK
0.04417689,0.006231606,0.178456964,OFF-PEAK
0.039759201,0.005913438,0.160786208,OFF-PEAK
0.039759201,0.005913438,0.160786208,OFF-PEAK
0.035341512,0,0.141366047,OFF-PEAK
0.035341512,0,0.141366047,OFF-PEAK
0.119277602,0.00662378,0.477845512,OFF-PEAK
0.119277602,0.00662378,0.477845512,OFF-PEAK
0.088353779,0.008801962,0.355164523,OFF-PEAK
0.088353779,0.008801962,0.355164523,OFF-PEAK
0.039759201,0,0.159036803,OFF-PEAK
0.039759201,0,0.159036803,OFF-PEAK
0.061847646,0.006238878,0.24864609,OFF-PEAK
0.061847646,0.006238878,0.24864609,OFF-PEAK
0.088353779,0.00570161,0.354150221,OFF-PEAK
0.088353779,0.00570161,0.354150221,OFF-PEAK
0.101606846,0.009271286,0.408115826,OFF-PEAK
0.101606846,0.009271286,0.408115826,OFF-PEAK
0.110442224,0.006981472,0.442650668,OFF-PEAK
0.110442224,0.006981472,0.442650668,OFF-PEAK
0.04417689,0.005694961,0.178169814,OFF-PEAK
0.04417689,0.005694961,0.178169814,OFF-PEAK
0.039759201,0.005913438,0.160786208,OFF-PEAK
0.039759201,0.005913438,0.160786208,OFF-PEAK
0.035341512,0.006223697,0.143541317,OFF-PEAK
0.035341512,0.006223697,0.143541317,OFF-PEAK
0.088353779,0,0.353415118,OFF-PEAK
0.088353779,0,0.353415118,OFF-PEAK
0.38875663,0.173510469,1.702880383,OFF-PEAK
0.38875663,0.173510469,1.702880383,OFF-PEAK
-1.037284794,0.128310152,4.180762112,OFF-PEAK
-1.037284794,0.128310152,4.180762112,OFF-PEAK
-1.019614039,0.128121002,4.110528489,OFF-PEAK
-1.019614039,0.128121002,4.110528489,OFF-PEAK
-7.226785189,0.318269428,28.93516051,PEAK
-7.226785189,0.318269428,28.93516051,PEAK
-5.066535282,1.544960059,21.18742319,PEAK
-5.066535282,1.544960059,21.18742319,PEAK
-6.294037168,3.381395058,28.57935938,PEAK
-6.294037168,3.381395058,28.57935938,PEAK
-6.232189522,3.441450529,28.47701332,PEAK
-6.232189522,3.441450529,28.47701332,PEAK
-9.687951011,3.194026113,40.803568,PEAK
-9.687951011,3.194026113,40.803568,PEAK
-10.63775414,3.40177983,44.67373621,PEAK
-10.63775414,3.40177983,44.67373621,PEAK
-11.6096556,3.07277424,48.03765934,PEAK
-11.6096556,3.07277424,48.03765934,PEAK
-11.12370981,2.96969696,46.05319013,PEAK
-11.12370981,2.96969696,46.05319013,PEAK
-11.21874257,3.154722025,46.61544053,PEAK
-11.21874257,3.154722025,46.61544053,PEAK
-11.20548951,3.274703009,46.69675361,PEAK
-11.20548951,3.274703009,46.69675361,PEAK
-9.215700884,3.232389068,39.06455823,PEAK
-9.215700884,3.232389068,39.06455823,PEAK
-13.82335048,0.297581599,55.3062128,PEAK
-13.82335048,0.297581599,55.3062128,PEAK
-8.071448337,1.886786484,33.15617384,PEAK
-8.071448337,1.886786484,33.15617384,PEAK
-6.719635511,2.224425553,28.31298513,PEAK
-6.719635511,2.224425553,28.31298513,PEAK
-4.761969401,2.412537354,21.35291608,PEAK
-4.761969401,2.412537354,21.35291608,PEAK
-5.353939723,2.54625868,23.71433451,PEAK
-5.353939723,2.54625868,23.71433451,PEAK
2.004258049,2.420935167,12.57169991,PEAK
2.004258049,2.420935167,12.57169991,PEAK
1.902651203,2.450046566,12.40826162,PEAK
1.902651203,2.450046566,12.40826162,PEAK
3.173031035,2.34389803,15.7794722,PEAK
3.173031035,2.34389803,15.7794722,PEAK
-0.365537831,0.381334858,2.112947438,PEAK
-0.365537831,0.381334858,2.112947438,PEAK
0.587552633,0.137839801,2.414018749,PEAK
0.587552633,0.137839801,2.414018749,PEAK
0.132530669,0.009370927,0.531446216,PEAK
0.132530669,0.009370927,0.531446216,PEAK
0.154619114,0.008839536,0.61948634,PEAK
0.154619114,0.008839536,0.61948634,PEAK
0.092771468,0,0.371085874,PEAK
0.092771468,0,0.371085874,PEAK
0.088353779,0.006245197,0.354296888,PEAK
0.088353779,0.006245197,0.354296888,PEAK
0.119277602,0.00898819,0.478463105,PEAK
0.119277602,0.00898819,0.478463105,PEAK
0.097189157,0.008834303,0.390359367,PEAK
0.097189157,0.008834303,0.390359367,PEAK
0.114859913,0.007502101,0.460418613,PEAK
0.114859913,0.007502101,0.460418613,PEAK
0.185542937,0.008877806,0.743020827,OFF-PEAK
0.185542937,0.008877806,0.743020827,OFF-PEAK
0.092771468,0.008845944,0.372769013,OFF-PEAK
0.092771468,0.008845944,0.372769013,OFF-PEAK
0.106024535,0.008960091,0.425609874,OFF-PEAK
0.106024535,0.008960091,0.425609874,OFF-PEAK
0.101606846,0.006113881,0.407162489,OFF-PEAK
0.101606846,0.006113881,0.407162489,OFF-PEAK
0.119277602,0.008839997,0.478418928,OFF-PEAK
0.119277602,0.008839997,0.478418928,OFF-PEAK
0.132530669,0.005550649,0.530587418,OFF-PEAK
0.132530669,0.005550649,0.530587418,OFF-PEAK
0.154619114,0.008928103,0.619506661,OFF-PEAK
0.154619114,0.008928103,0.619506661,OFF-PEAK
0.114859913,0.008940758,0.460829458,OFF-PEAK
0.114859913,0.008940758,0.460829458,OFF-PEAK
0.101606846,0.007056515,0.407406345,OFF-PEAK
0.101606846,0.007056515,0.407406345,OFF-PEAK
0.101606846,0.008843393,0.407963858,OFF-PEAK
0.101606846,0.008843393,0.407963858,OFF-PEAK
0.097189157,0,0.38875663,OFF-PEAK
0.097189157,0,0.38875663,OFF-PEAK
0.154619114,0.005569645,0.618877582,OFF-PEAK
0.154619114,0.005569645,0.618877582,OFF-PEAK
0.150201425,0.005254697,0.601173252,OFF-PEAK
0.150201425,0.005254697,0.601173252,OFF-PEAK
0.106024535,0,0.424098141,OFF-PEAK
0.106024535,0,0.424098141,OFF-PEAK
0.101606846,0.006696683,0.407309156,OFF-PEAK
0.101606846,0.006696683,0.407309156,OFF-PEAK
0.114859913,0.005628651,0.459990981,OFF-PEAK
0.114859913,0.005628651,0.459990981,OFF-PEAK
0.106024535,0,0.424098141,OFF-PEAK
0.106024535,0,0.424098141,OFF-PEAK
0.42851583,0.173751927,1.849607738,OFF-PEAK
0.42851583,0.173751927,1.849607738,OFF-PEAK
-2.673843695,0.146040737,10.71131589,OFF-PEAK
-2.673843695,0.146040737,10.71131589,OFF-PEAK
-2.695932139,0.145843265,10.79949655,OFF-PEAK
-2.695932139,0.145843265,10.79949655,OFF-PEAK
-4.261463756,0.583516996,17.20491345,PEAK
-4.261463756,0.583516996,17.20491345,PEAK
-0.532934264,2.663701475,10.86596483,PEAK
-0.532934264,2.663701475,10.86596483,PEAK
-1.709781527,2.774865896,13.03732096,PEAK
-1.709781527,2.774865896,13.03732096,PEAK
-1.736287661,2.681162585,12.77705922,PEAK
-1.736287661,2.681162585,12.77705922,PEAK
-7.407807363,2.673902159,31.50247297,PEAK
-7.407807363,2.673902159,31.50247297,PEAK
-7.500578832,2.531345491,31.66484304,PEAK
-7.500578832,2.531345491,31.66484304,PEAK
-5.741590617,2.55531193,25.13817237,PEAK
-5.741590617,2.55531193,25.13817237,PEAK
-5.988981199,2.637679686,26.17640157,PEAK
-5.988981199,2.637679686,26.17640157,PEAK
-7.819575941,2.52263744,32.86565808,PEAK
-7.819575941,2.52263744,32.86565808,PEAK
-7.713551406,2.726234724,32.72460385,PEAK
-7.713551406,2.726234724,32.72460385,PEAK
-7.846235845,2.420978321,32.84498207,PEAK
-7.846235845,2.420978321,32.84498207,PEAK
-10.49684923,0.732809241,42.08959075,PEAK
-10.49684923,0.732809241,42.08959075,PEAK
-5.619849061,3.292272296,26.05279573,PEAK
-5.619849061,3.292272296,26.05279573,PEAK
-4.25036548,4.034057322,23.43987208,PEAK
-4.25036548,4.034057322,23.43987208,PEAK
-0.980322883,3.036086691,12.76172737,PEAK
-0.980322883,3.036086691,12.76172737,PEAK
-1.033335151,3.098398119,13.06467141,PEAK
-1.033335151,3.098398119,13.06467141,PEAK
4.622427286,3.305365153,22.73051616,PEAK
4.622427286,3.305365153,22.73051616,PEAK
4.883070935,3.43966138,23.89163943,PEAK
4.883070935,3.43966138,23.89163943,PEAK
7.125240166,4.651840478,34.037313,PEAK
7.125240166,4.651840478,34.037313,PEAK
3.471811386,1.60587925,15.30088754,PEAK
3.471811386,1.60587925,15.30088754,PEAK
3.375114375,1.061100133,14.15193586,PEAK
3.375114375,1.061100133,14.15193586,PEAK
4.015679276,1.242208534,16.81369065,PEAK
4.015679276,1.242208534,16.81369065,PEAK
3.772706382,1.104552194,15.72429916,PEAK
3.772706382,1.104552194,15.72429916,PEAK
3.803630205,1.108858747,15.84786192,PEAK
3.803630205,1.108858747,15.84786192,PEAK
3.759453315,1.082347273,15.64862414,PEAK
3.759453315,1.082347273,15.64862414,PEAK
3.772706382,1.086762191,15.70445313,PEAK
3.772706382,1.086762191,15.70445313,PEAK
3.830136339,1.113258559,15.95458003,PEAK
3.830136339,1.113258559,15.95458003,PEAK
3.65342878,1.064704518,15.22163595,PEAK
3.65342878,1.064704518,15.22163595,PEAK
3.582745756,1.051416886,14.93535115,OFF-PEAK
3.582745756,1.051416886,14.93535115,OFF-PEAK
3.503227355,1.011867594,14.58573436,OFF-PEAK
3.503227355,1.011867594,14.58573436,OFF-PEAK
3.666681847,1.060262612,15.26759317,OFF-PEAK
3.666681847,1.060262612,15.26759317,OFF-PEAK
3.65342878,1.051411385,15.20684464,OFF-PEAK
3.65342878,1.051411385,15.20684464,OFF-PEAK
3.715276425,1.064664624,15.45925725,OFF-PEAK
3.715276425,1.064664624,15.45925725,OFF-PEAK
3.693187981,1.020517593,15.3263661,OFF-PEAK
3.693187981,1.020517593,15.3263661,OFF-PEAK
3.657846469,1.055831777,15.22872104,OFF-PEAK
3.657846469,1.055831777,15.22872104,OFF-PEAK
3.702023359,1.06064542,15.40386739,OFF-PEAK
3.702023359,1.06064542,15.40386739,OFF-PEAK
3.666681847,1.038156872,15.24326761,OFF-PEAK
3.666681847,1.038156872,15.24326761,OFF-PEAK
3.640175713,1.038286617,15.14142309,OFF-PEAK
3.640175713,1.038286617,15.14142309,OFF-PEAK
3.644593402,1.024940558,15.14387756,OFF-PEAK
3.644593402,1.024940558,15.14387756,OFF-PEAK
3.724111803,1.038221493,15.46449487,OFF-PEAK
3.724111803,1.038221493,15.46449487,OFF-PEAK
3.684352603,1.047055944,15.32098182,OFF-PEAK
3.684352603,1.047055944,15.32098182,OFF-PEAK
3.626922646,1.038220711,15.09037846,OFF-PEAK
3.626922646,1.038220711,15.09037846,OFF-PEAK
3.649011091,1.024961785,15.16091216,OFF-PEAK
3.649011091,1.024961785,15.16091216,OFF-PEAK
3.644593402,1.064683123,15.18768513,OFF-PEAK
3.644593402,1.064683123,15.18768513,OFF-PEAK
3.65342878,1.082423522,15.24161804,OFF-PEAK
3.65342878,1.082423522,15.24161804,OFF-PEAK
4.020096965,1.259363703,16.85095916,OFF-PEAK
4.020096965,1.259363703,16.85095916,OFF-PEAK
3.0019127,1.206050462,12.94050236,OFF-PEAK
3.0019127,1.206050462,12.94050236,OFF-PEAK
3.0019127,1.193035441,12.92118473,OFF-PEAK
3.0019127,1.193035441,12.92118473,OFF-PEAK
-2.049058496,1.965388991,11.35703807,PEAK
-2.049058496,1.965388991,11.35703807,PEAK
1.882684689,4.809074186,20.65785901,PEAK
1.882684689,4.809074186,20.65785901,PEAK
0.524661383,4.816162472,19.37862349,PEAK
0.524661383,4.816162472,19.37862349,PEAK
-1.021529757,3.445284752,14.37414905,PEAK
-1.021529757,3.445284752,14.37414905,PEAK
-7.071239614,3.008797754,30.73897685,PEAK
-7.071239614,3.008797754,30.73897685,PEAK
-7.513008511,3.078265299,32.47670282,PEAK
-7.513008511,3.078265299,32.47670282,PEAK
-8.73589923,2.785390312,36.6768231,PEAK
-8.73589923,2.785390312,36.6768231,PEAK
-8.69172234,3.096930609,36.9078889,PEAK
-8.69172234,3.096930609,36.9078889,PEAK
-8.331715075,3.03748965,35.47254025,PEAK
-8.331715075,3.03748965,35.47254025,PEAK
-8.521675701,2.982001469,36.11344116,PEAK
-8.521675701,2.982001469,36.11344116,PEAK
-5.044394825,4.419019254,26.82495862,PEAK
-5.044394825,4.419019254,26.82495862,PEAK
-8.057258704,1.880533979,33.09521437,PEAK
-8.057258704,1.880533979,33.09521437,PEAK
-5.816183597,3.76268048,27.70870074,PEAK
-5.816183597,3.76268048,27.70870074,PEAK
-4.247904012,4.868376808,25.8443901,PEAK
-4.247904012,4.868376808,25.8443901,PEAK
1.036438008,5.01087995,20.46777824,PEAK
1.036438008,5.01087995,20.46777824,PEAK
1.142462543,4.970051643,20.39867995,PEAK
1.142462543,4.970051643,20.39867995,PEAK
4.180958512,5.050209573,26.22518814,PEAK
4.180958512,5.050209573,26.22518814,PEAK
4.092604733,4.922481508,25.6063235,PEAK
4.092604733,4.922481508,25.6063235,PEAK
7.056014614,4.279181513,33.00878348,PEAK
7.056014614,4.279181513,33.00878348,PEAK
3.672064862,1.423247318,15.75293917,PEAK
3.672064862,1.423247318,15.75293917,PEAK
4.051020787,1.242425531,16.94904864,PEAK
4.051020787,1.242425531,16.94904864,PEAK
3.834554028,1.082363465,15.9375357,PEAK
3.834554028,1.082363465,15.9375357,PEAK
3.794794827,1.117684538,15.82387386,PEAK
3.794794827,1.117684538,15.82387386,PEAK
3.702023359,1.064724273,15.40836901,PEAK
3.702023359,1.064724273,15.40836901,PEAK
3.852224784,1.117695092,16.04437751,PEAK
3.852224784,1.117695092,16.04437751,PEAK
3.861060162,1.117695797,16.07832303,PEAK
3.861060162,1.117695797,16.07832303,PEAK
3.918490118,1.104456114,16.2846618,PEAK
3.918490118,1.104456114,16.2846618,PEAK
3.896401673,1.117979351,16.21447444,PEAK
3.896401673,1.117979351,16.21447444,PEAK
3.843389406,1.126557112,16.02037355,OFF-PEAK
3.843389406,1.126557112,16.02037355,OFF-PEAK
3.847807095,1.113263687,16.02247196,OFF-PEAK
3.847807095,1.113263687,16.02247196,OFF-PEAK
3.679934914,1.029321007,15.2847232,OFF-PEAK
3.679934914,1.029321007,15.2847232,OFF-PEAK
3.777124071,1.060250961,15.6924432,OFF-PEAK
3.777124071,1.060250961,15.6924432,OFF-PEAK
3.874313228,1.064777947,16.07186614,OFF-PEAK
3.874313228,1.064777947,16.07186614,OFF-PEAK
3.777124071,1.055849446,15.68769418,OFF-PEAK
3.777124071,1.055849446,15.68769418,OFF-PEAK
3.750617937,1.069086928,15.60004193,OFF-PEAK
3.750617937,1.069086928,15.60004193,OFF-PEAK
3.759453315,1.086751697,15.65350746,OFF-PEAK
3.759453315,1.086751697,15.65350746,OFF-PEAK
3.790377138,1.091259375,15.77735383,OFF-PEAK
3.790377138,1.091259375,15.77735383,OFF-PEAK
3.82571865,1.108841023,15.93268419,OFF-PEAK
3.82571865,1.108841023,15.93268419,OFF-PEAK
3.750617937,1.095610919,15.62945844,OFF-PEAK
3.750617937,1.095610919,15.62945844,OFF-PEAK
3.755035626,1.104552069,15.65647614,OFF-PEAK
3.755035626,1.104552069,15.65647614,OFF-PEAK
3.763871004,1.06038118,15.64155142,OFF-PEAK
3.763871004,1.06038118,15.64155142,OFF-PEAK
3.821300961,1.060606187,15.86302696,OFF-PEAK
3.821300961,1.060606187,15.86302696,OFF-PEAK
3.830136339,1.055829395,15.89199551,OFF-PEAK
3.830136339,1.055829395,15.89199551,OFF-PEAK
3.790377138,1.029383265,15.71067854,OFF-PEAK
3.790377138,1.029383265,15.71067854,OFF-PEAK
3.741782559,1.024904265,15.51843573,OFF-PEAK
3.741782559,1.024904265,15.51843573,OFF-PEAK
3.891983984,1.136296924,16.21787164,OFF-PEAK
3.891983984,1.136296924,16.21787164,OFF-PEAK
2.701135169,1.08682798,11.64633935,OFF-PEAK
2.701135169,1.08682798,11.64633935,OFF-PEAK
2.74089437,1.077916008,11.78093706,OFF-PEAK
2.74089437,1.077916008,11.78093706,OFF-PEAK
-1.877534319,2.101630751,11.27261243,PEAK
-1.877534319,2.101630751,11.27261243,PEAK
2.257422559,4.797890907,21.20970109,PEAK
2.257422559,4.797890907,21.20970109,PEAK
-4.180030109,3.757000581,22.48117615,PEAK
-4.180030109,3.757000581,22.48117615,PEAK
-4.749911986,3.02222946,22.51951502,PEAK
-4.749911986,3.02222946,22.51951502,PEAK
-6.190501109,4.211073627,29.94807374,PEAK
-6.190501109,4.211073627,29.94807374,PEAK
-4.869612106,5.217944411,28.54892388,PEAK
-4.869612106,5.217944411,28.54892388,PEAK
-4.780504116,5.324538204,28.62276764,PEAK
-4.780504116,5.324538204,28.62276764,PEAK
-4.113433082,6.582385489,31.04786767,PEAK
-4.113433082,6.582385489,31.04786767,PEAK
-2.471871291,5.982230526,25.89122778,PEAK
-2.471871291,5.982230526,25.89122778,PEAK
-2.43652978,6.299642137,27.01767375,PEAK
-2.43652978,6.299642137,27.01767375,PEAK
-1.398690961,4.301564296,18.09300055,PEAK
-1.398690961,4.301564296,18.09300055,PEAK
-5.471800194,1.00493278,22.25326484,PEAK
-5.471800194,1.00493278,22.25326484,PEAK
-5.569252439,1.029978031,22.65477521,PEAK
-5.569252439,1.029978031,22.65477521,PEAK
-4.893346026,1.194327859,20.14795448,PEAK
-4.893346026,1.194327859,20.14795448,PEAK
0.732341289,1.5554555,6.876936035,PEAK
0.732341289,1.5554555,6.876936035,PEAK
-0.972886654,1.04437494,5.709259085,PEAK
-0.972886654,1.04437494,5.709259085,PEAK
0.92039152,1.104766594,5.751702048,PEAK
0.92039152,1.104766594,5.751702048,PEAK
1.689069401,1.511182021,9.065650814,PEAK
1.689069401,1.511182021,9.065650814,PEAK
4.441104628,2.036611263,19.54326308,PEAK
4.441104628,2.036611263,19.54326308,PEAK
3.14230407,1.290472968,13.58787421,PEAK
3.14230407,1.290472968,13.58787421,PEAK
4.713674133,2.111779528,20.66043043,PEAK
4.713674133,2.111779528,20.66043043,PEAK
4.638573421,1.789166748,19.88667133,PEAK
4.638573421,1.789166748,19.88667133,PEAK
4.793192535,2.103069182,20.93708467,PEAK
4.793192535,2.103069182,20.93708467,PEAK
3.874313228,1.016051058,16.02131717,PEAK
3.874313228,1.016051058,16.02131717,PEAK
2.230932931,0.335760912,9.024231497,PEAK
2.230932931,0.335760912,9.024231497,PEAK
2.244185998,0.318111624,9.066479624,PEAK
2.244185998,0.318111624,9.066479624,PEAK
4.192386834,1.175274638,17.41602841,PEAK
4.192386834,1.175274638,17.41602841,PEAK
4.201222212,1.183963592,17.45945606,PEAK
4.201222212,1.183963592,17.45945606,PEAK
2.447399691,0.424162319,9.93553535,OFF-PEAK
2.447399691,0.424162319,9.93553535,OFF-PEAK
2.195591419,0.366674275,8.90399614,OFF-PEAK
2.195591419,0.366674275,8.90399614,OFF-PEAK
4.011261587,1.193340307,16.74002657,OFF-PEAK
4.011261587,1.193340307,16.74002657,OFF-PEAK
3.13655917,0.672037206,12.83098589,OFF-PEAK
3.13655917,0.672037206,12.83098589,OFF-PEAK
3.512062733,1.03415436,14.64462216,OFF-PEAK
3.512062733,1.03415436,14.64462216,OFF-PEAK
3.936160874,1.153101236,16.40634262,OFF-PEAK
3.936160874,1.153101236,16.40634262,OFF-PEAK
3.896401673,1.117747871,16.2142191,OFF-PEAK
3.896401673,1.117747871,16.2142191,OFF-PEAK
3.936160874,1.130934556,16.38163625,OFF-PEAK
3.936160874,1.130934556,16.38163625,OFF-PEAK
3.962667008,1.122093192,16.4738935,OFF-PEAK
3.962667008,1.122093192,16.4738935,OFF-PEAK
3.927325496,1.117679588,16.33307967,OFF-PEAK
3.927325496,1.117679588,16.33307967,OFF-PEAK
3.772706382,1.074141397,15.6905542,OFF-PEAK
3.772706382,1.074141397,15.6905542,OFF-PEAK
3.750617937,1.077960015,15.60980856,OFF-PEAK
3.750617937,1.077960015,15.60980856,OFF-PEAK
3.790377138,1.024987764,15.70607972,OFF-PEAK
3.790377138,1.024987764,15.70607972,OFF-PEAK
3.82571865,1.029321046,15.84708175,OFF-PEAK
3.82571865,1.029321046,15.84708175,OFF-PEAK
3.573910378,0.949907425,14.79197594,OFF-PEAK
3.573910378,0.949907425,14.79197594,OFF-PEAK
3.662264158,0.998469996,15.18373925,OFF-PEAK
3.662264158,0.998469996,15.18373925,OFF-PEAK
3.640175713,1.002817021,15.10312349,OFF-PEAK
